Position in alignment, Recombination breakpoint number (200nt win), Upper 99% CI, Lower 99% CI, Upper 95% CI, Lower 95% CI,Bottom
21795,14.37372,8.032472,0.2773216,6.377616,0.7580767,0.2773216
21797,14.40429,8.154223,0.273286,6.406476,0.7505402,0.273286
21799,14.46718,8.403736,0.2722107,6.473865,0.7318978,0.2722107
21801,14.43332,8.390667,0.268207,6.476505,0.7096887,0.268207
21803,14.39945,8.377599,0.2642033,6.479146,0.6939019,0.2642033
21805,14.36516,8.364531,0.2601996,6.481786,0.692465,0.2601996
21807,14.28869,8.342484,0.2563747,6.480246,0.6926373,0.2563747
21809,14.19994,8.324112,0.2525497,6.480024,0.6928069,0.2525497
21811,14.0989,8.309414,0.225232,6.42708,0.6929739,0.225232
21813,13.92906,8.290339,0.1512033,6.394565,0.6994771,0.1512033
21815,14.17859,8.502826,0.168224,6.46163,0.6993001,0.168224
21817,14.28874,8.716342,0.2148689,6.514323,0.7183673,0.2148689
21819,14.12079,8.873699,0.2081317,6.512565,0.765496,0.2081317
21821,13.97015,8.935633,0.2040931,6.510366,0.8340456,0.2040931
21823,14.0817,9.008245,0.2375929,6.588336,0.8351163,0.2375929
21825,14.09705,9.085996,0.2852905,6.803728,0.8399154,0.2852905
21827,14.36958,9.172595,0.3850715,6.890397,0.8626645,0.3850715
21829,14.72104,9.256874,0.3828431,7.025141,0.8574377,0.3828431
21831,14.73424,9.345966,0.3813653,7.044099,0.9250686,0.3813653
21833,14.66327,9.374118,0.3800559,7.213479,1.038652,0.3800559
21835,14.56293,9.408296,0.3792971,7.571565,1.076694,0.3792971
21837,14.40397,9.509647,0.3782397,7.612226,1.064607,0.3782397
21839,14.28673,9.513721,0.3765541,7.619329,1.069394,0.3765541
21841,14.21121,9.508294,0.3750801,7.625415,1.075637,0.3750801
21843,14.13568,9.502869,0.373606,7.631355,1.06502,0.373606
21845,13.99575,9.497463,0.370452,7.54357,1.063023,0.370452
21847,13.83042,9.460799,0.367465,7.593753,1.061028,0.367465
21849,13.67886,9.43365,0.3646581,7.628701,1.059075,0.3646581
21851,13.54846,9.459098,0.3776508,7.651347,1.051843,0.3776508
21853,13.42452,9.512085,0.3767723,7.680103,1.056657,0.3767723
21855,13.28787,9.56063,0.3370983,7.614366,0.9810255,0.3370983
21857,13.14609,9.564153,0.3155015,7.546978,0.9873797,0.3155015
21859,13.01843,9.574513,0.3050527,7.515344,1.016661,0.3050527
21861,12.75195,9.589219,0.3003573,7.471304,1.015717,0.3003573
21863,12.70916,9.684765,0.4005676,7.574727,1.015986,0.4005676
21865,12.62659,9.729009,0.4076496,7.942712,1.100606,0.4076496
21867,12.54778,9.763342,0.4519359,8.116783,1.170456,0.4519359
21869,12.47108,9.792393,0.5212145,8.103095,1.187447,0.5212145
21871,12.38581,9.831146,0.6068289,8.262345,1.243367,0.6068289
21873,12.29884,9.929293,0.6275687,8.269091,1.204647,0.6275687
21875,12.1811,10.05789,0.6822854,8.588007,1.363472,0.6822854
21877,11.97676,10.46402,0.8257532,8.891286,1.288337,0.8257532
21879,11.79619,10.67534,0.905863,9.039319,1.270898,0.905863
21881,11.5568,10.83626,0.9555159,9.123856,1.456418,0.9555159
21883,11.34549,10.95751,0.8714626,9.16395,1.349733,0.8714626
21885,11.08626,11.16221,0.9846314,9.131593,1.379945,0.9846314
21887,10.97132,11.16765,1.004003,9.167695,1.338042,1.004003
21889,10.85713,11.15501,1.0035,9.256091,1.394532,1.0035
21891,10.80099,11.16295,1.003732,9.246944,1.364994,1.003732
21893,10.73515,11.21853,1.004332,9.330884,1.493219,1.004332
21895,10.67746,11.20895,1.005235,9.548258,1.5539,1.005235
21897,10.6533,11.35323,1.00935,9.757756,1.631374,1.00935
21899,10.62552,11.43006,1.097593,9.932408,1.794782,1.097593
21901,10.59419,11.46621,1.098316,10.04712,1.77692,1.098316
21903,10.55544,11.46517,1.099239,10.03238,1.758915,1.099239
21905,10.48175,11.46086,1.100161,10.00675,1.747317,1.100161
21907,10.4474,11.45931,1.101083,9.997508,1.734633,1.101083
21909,10.41088,11.456,1.101268,9.980381,1.778144,1.101268
21911,10.36758,11.45214,1.092566,9.964135,1.781285,1.092566
21913,10.31703,11.4478,1.073383,9.946226,1.752891,1.073383
21915,10.24352,11.32734,1.051782,9.892957,1.689891,1.051782
21917,10.16741,10.74875,1.114661,9.909301,1.686608,1.114661
21919,10.10555,10.72166,1.131377,9.911866,1.735538,1.131377
21921,10.04863,10.72265,1.149382,9.878585,1.775815,1.149382
21923,10.01597,10.72647,1.18893,9.974709,1.867868,1.18893
21925,10.00028,10.67188,1.199949,10.17225,1.923744,1.199949
21927,9.958391,10.88927,1.241915,10.32282,1.968232,1.241915
21929,9.904743,11.13464,1.224723,10.27339,2.009044,1.224723
21931,9.785411,11.2255,1.19757,10.35437,2.013692,1.19757
21933,9.756945,11.19575,1.175749,10.3286,2.054491,1.175749
21935,9.743298,11.17204,1.161972,10.24883,2.030937,1.161972
21937,9.623238,11.15364,1.163554,10.18698,2.032705,1.163554
21939,9.525986,11.13316,1.186985,10.185,2.049103,1.186985
21941,9.340894,11.34351,1.204022,10.17354,2.039408,1.204022
21943,9.214781,11.71133,1.194291,10.19015,2.032579,1.194291
21945,9.135929,11.78077,1.202717,10.43813,2.129836,1.202717
21947,8.988541,11.76865,1.195309,10.3397,2.159601,1.195309
21949,8.862098,11.75214,1.18227,10.34399,2.16198,1.18227
21951,8.413178,11.76552,1.171678,10.35845,2.172917,1.171678
21953,8.116791,11.66408,1.165052,10.262,2.229362,1.165052
21955,7.982303,11.61178,1.15949,10.28214,2.210292,1.15949
21957,7.891613,11.64354,1.162439,10.38264,2.21629,1.162439
21959,7.764536,11.67908,1.165535,10.40724,2.225966,1.165535
21961,7.582358,11.71673,1.178641,10.54625,2.231591,1.178641
21963,7.417079,11.73066,1.183594,10.54058,2.238484,1.183594
21965,7.270268,11.85089,1.197217,10.62396,2.251774,1.197217
21967,7.131184,11.91632,1.202629,10.79157,2.347418,1.202629
21969,7.043184,11.95844,1.210887,10.8979,2.546783,1.210887
21971,7.025827,12.00948,1.208072,10.99045,2.617963,1.208072
21973,6.848937,11.97517,1.202732,11.03867,2.65597,1.202732
21975,6.666178,12.02212,1.181184,11.28425,2.693618,1.181184
21977,6.420596,12.14528,1.138456,11.44171,2.716492,1.138456
21979,6.262603,12.29034,1.105991,11.33384,2.676385,1.105991
21981,6.1208,12.64974,1.103593,11.38794,2.786178,1.103593
21983,6.080091,12.82564,1.10888,11.69294,2.773413,1.10888
21985,6.04095,13.1712,1.115591,11.78742,2.782805,1.115591
21987,5.998917,13.21354,1.120535,11.80822,2.784515,1.120535
21989,5.957637,13.26574,1.212928,11.87084,2.858058,1.212928
21991,5.915111,13.38732,1.305358,11.90424,2.974355,1.305358
21993,5.872058,13.4778,1.436962,11.91267,3.056477,1.436962
21995,5.829399,13.6112,1.635469,12.04788,3.064499,1.635469
21997,5.713139,13.76837,1.901472,12.48042,3.06828,1.901472
21999,5.572966,13.90154,1.958392,12.66022,3.102857,1.958392
22001,5.542095,14.10576,2.015674,12.73552,3.129144,2.015674
22003,5.511224,14.12437,2.072748,12.80728,3.146621,2.072748
22005,5.480447,14.19012,2.109621,12.88933,3.196123,2.109621
22007,5.449865,14.28821,2.120259,12.88328,3.202167,2.120259
22009,5.418988,14.32708,2.126812,12.9155,3.203001,2.126812
22011,5.38811,14.35433,2.133119,12.96435,3.298908,2.133119
22013,5.3576,14.3897,2.154584,13.04315,3.346572,2.154584
22015,4.890977,14.4125,2.17188,12.95516,3.422932,2.17188
22017,4.548048,14.33622,2.188925,12.92249,3.458272,2.188925
22019,4.317171,14.26388,2.270099,12.76168,3.558178,2.270099
22021,4.145474,14.10409,2.361412,12.84564,3.394886,2.361412
22023,3.812008,14.00768,2.38798,12.83962,3.235146,2.38798
22025,3.56919,13.99028,2.438359,12.85544,3.188462,2.438359
22027,3.099374,14.25079,2.472348,12.96921,3.081228,2.472348
22029,2.586039,14.12467,2.483354,13.05901,3.021338,2.483354
22031,2.431166,14.30413,2.512595,13.09451,3.119803,2.431166
22033,2.362377,14.32212,2.516186,13.02098,3.211967,2.362377
22035,2.324939,14.31038,2.514302,12.77497,3.055253,2.324939
22037,2.319574,14.28985,2.514232,12.74276,2.959744,2.319574
22039,2.31421,14.30224,2.514174,12.79471,2.960206,2.31421
22041,2.308845,14.31464,2.514115,12.79554,2.960668,2.308845
22043,2.30348,14.32714,2.514057,12.74893,2.96113,2.30348
22045,2.298109,14.35258,2.514184,12.72574,2.964206,2.298109
22047,2.292731,14.57706,2.514407,12.81303,3.0722,2.292731
22049,2.287353,15.07501,2.56218,12.76365,3.132595,2.287353
22051,2.264889,15.24691,2.580363,12.92234,3.14149,2.264889
22053,2.240044,15.24785,2.601761,12.8843,3.09708,2.240044
22055,2.221937,14.80307,2.614702,12.86923,3.010967,2.221937
22057,2.214057,14.76981,2.62296,12.79229,3.198967,2.214057
22059,2.206177,14.73664,2.63096,12.8006,3.140316,2.206177
22061,2.180606,14.65489,2.637545,12.79616,3.222799,2.180606
22063,2.117419,14.32979,2.546947,12.71584,3.140209,2.117419
22065,2.092258,13.92704,2.431615,12.68865,3.074057,2.092258
22067,2.064444,13.59418,2.346789,12.42941,3.137636,2.064444
22069,2.035449,13.47184,2.299533,12.26091,3.275824,2.035449
22071,2.015945,13.35029,2.251719,12.19807,3.243788,2.015945
22073,1.998152,13.24322,2.234605,12.02933,3.254068,1.998152
22075,1.976347,13.17416,2.20547,11.84703,3.224399,1.976347
22077,1.960214,13.14994,2.152502,12.20062,3.169079,1.960214
22079,1.951994,13.33683,2.097096,12.17276,3.022056,1.951994
22081,1.93445,13.33825,2.035873,11.81753,2.832342,1.93445
22083,1.905685,13.33552,1.987637,11.62642,2.829421,1.905685
22085,1.876724,13.33302,1.973345,11.59601,2.672555,1.876724
22087,1.827875,13.33418,1.990494,11.58963,2.605675,1.827875
22089,1.799533,13.32915,1.949223,11.56903,2.473623,1.799533
22091,1.774076,13.28553,1.824567,11.53202,2.325513,1.774076
22093,1.752588,13.22345,1.724821,11.20087,2.180174,1.724821
22095,1.717189,13.17154,1.566374,10.95424,2.148,1.566374
22097,1.685719,13.06098,1.435167,10.80477,2.139514,1.435167
22099,1.663524,13.01776,1.239642,10.68989,2.138923,1.239642
22101,1.650313,13.13055,1.227428,10.76212,2.142103,1.227428
22103,1.645272,13.11691,1.236913,10.83122,2.162974,1.236913
22105,1.641561,12.9942,1.252793,10.93053,2.420266,1.252793
22107,1.63785,12.92857,1.26765,11.28166,2.474138,1.26765
22109,1.634138,12.89956,1.276631,11.34852,2.500356,1.276631
22111,1.630427,12.92384,1.315868,11.47929,2.576602,1.315868
22113,1.626715,12.91917,1.362854,11.55148,2.627524,1.362854
22115,1.623004,12.8744,1.377345,11.56891,2.72726,1.377345
22117,1.608552,12.79214,1.379867,11.55571,2.800921,1.379867
22119,1.580397,12.68864,1.382538,11.5356,2.838534,1.382538
22121,1.548838,12.56783,1.409403,11.4715,2.778211,1.409403
22123,1.506824,12.40393,1.431067,11.33721,2.777529,1.431067
22125,1.455801,12.25998,1.444251,11.25597,2.643548,1.444251
22127,1.421978,12.2127,1.450703,11.13218,2.596877,1.421978
22129,1.329188,12.02174,1.467373,10.92935,2.515458,1.329188
22131,1.262223,12.25527,1.528156,10.97917,2.520702,1.262223
22133,1.164125,12.38632,1.530751,11.0176,2.575092,1.164125
22135,1.077833,12.44148,1.514265,11.1623,2.564805,1.077833
22137,0.9915403,12.55371,1.497795,11.27025,2.56838,0.9915403
22139,0.9145072,12.49342,1.48329,11.34829,2.571716,0.9145072
22141,0.8358592,12.64345,1.468609,11.38036,2.589473,0.8358592
22143,0.7555964,12.89238,1.453115,11.39486,2.610196,0.7555964
22145,0.6172758,12.885,1.394975,11.31243,2.563709,0.6172758
22147,0.5889219,12.63781,1.376189,11.29535,2.520345,0.5889219
22149,0.5676531,12.5838,1.365059,11.3215,2.516453,0.5676531
22151,0.554329,12.64807,1.293227,11.29432,2.401085,0.554329
22153,0.5487594,12.72841,1.216039,11.21316,2.418844,0.5487594
22155,0.543828,12.88584,1.13418,11.3231,2.511651,0.543828
22157,0.5319545,12.93971,1.044343,11.30556,2.716419,0.5319545
22159,0.5111327,12.91027,1.016431,11.28192,2.647605,0.5111327
22161,0.5000793,12.83391,0.9823607,11.27086,2.500297,0.5000793
22163,0.4721276,12.7609,0.9576827,11.21696,2.499805,0.4721276
22165,0.4257072,12.70561,0.8501654,11.2091,2.531024,0.4257072
22167,0.3712195,12.54391,0.7282453,11.19654,2.537729,0.3712195
22169,0.2653078,12.21495,0.7310793,11.07214,2.505081,0.2653078
22171,8.92E-02,11.91283,0.7377231,10.96384,2.378965,0.08919746
22173,7.32E-02,11.67475,0.7511582,10.82959,2.357711,0.07322579
22175,5.73E-02,11.59045,0.7679371,10.69267,2.201555,0.05725412
22177,3.96E-02,11.4521,0.7982396,10.6034,2.168555,0.03961753
22179,0.0339334,11.24607,0.8515225,10.50097,2.208536,0.0339334
22181,2.82E-02,11.26286,0.8936701,10.31122,1.968448,0.02824928
22183,0.0213947,11.30467,1.04254,10.35954,1.953778,0.0213947
22185,1.72E-02,10.96799,1.127338,10.27348,1.981892,0.01718316
22187,0.0158635,10.71865,1.157727,10.27846,2.063735,0.0158635
22189,1.38E-02,10.686,1.245951,10.26279,1.965679,0.01379072
22191,1.30E-02,10.86481,1.366299,10.39622,1.919283,0.01296403
22193,1.27E-02,11.08097,1.434835,10.41016,1.917982,0.01266432
22195,0.011971,11.21082,1.341698,10.39008,1.907082,0.011971
22197,1.16E-02,11.32304,1.365081,10.39094,1.899282,0.01156612
22199,1.12E-02,11.40866,1.434766,10.30933,1.890033,0.01122349
22201,1.11E-02,11.4197,1.435556,10.26128,1.904067,0.01109397
22203,1.10E-02,11.54814,1.437521,10.23264,2.14708,0.01096444
22205,1.07E-02,11.3864,1.431334,10.16437,2.062149,0.01074227
22207,1.03E-02,11.29406,1.4335,10.12814,2.048465,0.01032352
22209,0.0102011,11.02062,1.432305,10.20839,2.033386,0.0102011
22211,1.01E-02,11.01778,1.408828,10.23568,2.015478,0.01007868
22213,9.59E-03,11.34832,1.36354,10.23658,1.98636,0.009589445
22215,9.49E-03,11.4801,1.36658,10.2663,1.953445,0.009494785
22217,9.40E-03,11.45975,1.42746,10.19281,1.904321,0.009400127
22219,9.22E-03,11.38756,1.406313,10.29774,1.781439,0.009217377
22221,8.73E-03,11.65016,1.393756,10.50139,1.765674,0.008727647
22223,7.98E-03,11.78206,1.38925,10.37282,1.771158,0.007978766
22225,7.83E-03,11.7183,1.384325,10.54479,1.797457,0.007827788
22227,7.68E-03,11.69101,1.382626,10.532,1.792649,0.007676809
22229,7.32E-03,11.47481,1.383101,10.33822,1.782645,0.007315745
22231,7.02E-03,11.18459,1.387429,10.30723,1.77248,0.007018224
22233,6.90E-03,10.98657,1.390231,10.34578,1.745327,0.006895543
22235,6.88E-03,11.14897,1.392882,10.32928,1.742819,0.006881948
22237,6.87E-03,11.23222,1.414295,10.43251,1.848374,0.006868354
22239,6.85E-03,11.33152,1.423652,10.52266,1.93342,0.006854759
22241,6.84E-03,11.366,1.430158,10.62168,1.929264,0.006841164
22243,6.83E-03,11.38246,1.450181,10.64808,1.924531,0.00682757
22245,6.82E-03,11.40249,1.573923,10.71123,1.896011,0.006820772
22247,6.82E-03,11.41105,1.534653,10.55891,1.871587,0.006820772
22249,6.82E-03,11.27829,1.518176,10.44211,1.891049,0.006820772
22251,6.82E-03,11.06376,1.480756,10.35167,1.847418,0.006820772
22253,6.82E-03,11.11385,1.471244,10.16342,1.817449,0.006820772
22255,6.82E-03,11.17239,1.486737,10.11818,1.808184,0.006820772
22257,6.82E-03,11.32617,1.495346,10.0894,1.800237,0.006820772
22259,6.82E-03,11.42978,1.497184,10.06877,1.792774,0.006820772
22261,6.82E-03,11.61555,1.499922,10.09906,1.78879,0.006820772
22263,6.82E-03,11.74771,1.478741,10.04879,1.789171,0.006820772
22265,6.82E-03,11.8099,1.465006,10.15163,1.787518,0.006820772
22267,6.82E-03,11.80881,1.451043,10.15184,1.777307,0.006820772
22269,6.82E-03,11.789,1.46721,10.15252,1.765423,0.006820772
22271,6.82E-03,11.7189,1.485486,10.16803,1.765822,0.006820772
22273,6.82E-03,11.71118,1.525666,10.33504,1.76922,0.006820772
22275,6.82E-03,11.87156,1.522605,10.34416,1.771441,0.006820772
22277,6.82E-03,11.78547,1.537513,10.24462,1.797956,0.006820772
22279,6.82E-03,12.25693,1.549568,10.27966,1.955912,0.006820772
22281,6.82E-03,12.63738,1.628937,10.29994,1.998718,0.006820772
22283,6.82E-03,12.67992,1.70856,10.34833,2.084722,0.006820772
22285,6.82E-03,13.35051,1.839671,10.49294,2.263723,0.006820772
22287,6.82E-03,13.77422,1.969743,10.5248,2.448171,0.006820772
22289,6.82E-03,13.77923,2.012996,10.52533,2.481045,0.006820772
22291,6.82E-03,13.784,2.023367,10.52312,2.509672,0.006820772
22293,6.82E-03,13.79267,2.032982,10.52217,2.479585,0.006820772
22295,6.82E-03,13.80071,2.042596,10.55887,2.411778,0.006820772
22297,6.82E-03,13.79473,2.034976,10.51995,2.365696,0.006820772
22299,6.82E-03,13.1782,1.95777,10.34765,2.363164,0.006820772
22301,6.82E-03,12.60479,1.910198,10.20974,2.309764,0.006820772
22303,6.82E-03,12.23867,1.718241,10.12325,2.246625,0.006820772
22305,6.82E-03,11.68025,1.399609,9.986765,2.231562,0.006820772
22307,6.82E-03,11.45399,1.373806,9.906691,2.227736,0.006820772
22309,6.82E-03,11.17872,1.360766,9.852147,2.234113,0.006820772
22311,6.82E-03,11.07422,1.260368,9.674599,2.204711,0.006820772
22313,6.82E-03,11.49109,1.365064,9.534835,2.233422,0.006820772
22315,6.82E-03,11.24501,1.577019,9.614655,2.292282,0.006820772
22317,6.82E-03,11.26243,1.820426,9.651628,2.325039,0.006820772
22319,6.82E-03,11.22388,1.308853,9.688339,2.335358,0.006820772
22321,6.82E-03,11.34096,1.286732,9.736033,2.326403,0.006820772
22323,6.82E-03,12.02425,1.261434,9.857922,2.46927,0.006820772
22325,6.82E-03,12.34014,1.248571,9.912815,2.49323,0.006820772
22327,6.82E-03,12.41882,1.246525,10.12249,2.530707,0.006820772
22329,6.82E-03,12.43428,1.248382,10.09783,2.557266,0.006820772
22331,6.82E-03,12.44615,1.256212,10.15473,2.563522,0.006820772
22333,6.82E-03,12.46575,1.264771,10.28543,2.594388,0.006820772
22335,6.82E-03,12.50914,1.272446,10.19658,2.591702,0.006820772
22337,6.82E-03,12.51972,1.279209,10.37399,2.602104,0.006820772
22339,6.82E-03,12.51995,1.326416,10.43458,2.616635,0.006820772
22341,6.82E-03,12.58209,1.378155,10.62689,2.654582,0.006820772
22343,6.82E-03,12.52595,1.422356,10.80935,2.652865,0.006820772
22345,6.89E-03,12.47967,1.45109,10.9905,2.662669,0.006892069
22347,7.00E-03,12.45938,1.498251,11.14304,2.723189,0.006998098
22349,7.07E-03,12.44376,1.566366,11.29562,2.757808,0.007067563
22351,7.68E-03,12.4059,1.618241,11.505,2.753255,0.007679296
22353,7.88E-03,12.28944,1.626847,11.33,2.624457,0.007880219
22355,8.09E-03,12.24268,1.635875,11.22211,2.477685,0.008093405
22357,8.32E-03,12.22711,1.645026,11.13679,2.449861,0.008318852
22359,8.80E-03,12.30704,1.656907,11.13598,2.461341,0.008799738
22361,9.31E-03,12.28453,1.669411,11.20455,2.416888,0.009306277
22363,1.01E-02,12.22387,1.683396,11.25467,2.418074,0.01011357
22365,0.0109164,12.44575,1.712962,11.34512,2.414348,0.0109164
22367,1.20E-02,12.51347,1.7646,11.46825,2.598206,0.01196225
22369,1.31E-02,12.53231,1.819478,11.81876,2.528393,0.01311567
22371,1.41E-02,12.69448,1.862154,11.86756,2.662957,0.01411628
22373,1.51E-02,12.90773,1.900216,11.93622,2.681234,0.01512905
22375,1.85E-02,13.28994,1.930035,11.97253,2.623346,0.01851521
22377,2.70E-02,13.47076,1.860091,12.06857,2.535781,0.02700881
22379,0.0376592,13.76106,1.823556,12.13498,2.545826,0.0376592
22381,7.09E-02,13.8604,1.779272,11.98873,2.64263,0.07092478
22383,0.1120619,13.86708,1.761148,11.83922,2.626739,0.1120619
22385,0.1395743,13.87278,1.735879,11.72445,2.602875,0.1395743
22387,0.2237084,13.95794,1.76028,11.74377,2.598331,0.2237084
22389,0.236179,14.09317,1.759012,11.70555,2.532846,0.236179
22391,0.2525657,14.14036,1.747607,11.65612,2.609521,0.2525657
22393,0.2690354,14.18848,1.747332,11.69662,2.725679,0.2690354
22395,0.2962073,14.34429,1.768994,11.93483,2.857491,0.2962073
22397,0.3190784,14.50505,1.797749,11.98843,3.017688,0.3190784
22399,0.348673,14.71205,1.922509,12.06878,3.186939,0.348673
22401,0.3533372,14.73884,2.191811,12.06733,3.172582,0.3533372
22403,0.3580014,14.7233,2.231205,12.06945,3.084068,0.3580014
22405,0.3626656,14.71474,2.272674,12.04233,3.031242,0.3626656
22407,0.3673298,14.60915,2.30669,12.00444,2.978312,0.3673298
22409,0.371994,14.35114,2.253734,11.98486,2.928142,0.371994
22411,0.4007795,14.25839,2.226259,11.96435,2.883368,0.4007795
22413,0.4454021,14.28239,2.220761,11.97987,2.910238,0.4454021
22415,0.4721029,14.64292,2.402605,12.05977,2.950246,0.4721029
22417,0.542637,14.60204,2.415188,12.16583,2.93689,0.542637
22419,0.5719445,14.53976,2.413491,12.1615,2.916122,0.5719445
22421,0.5779162,14.42625,2.411945,12.15509,2.909202,0.5779162
22423,0.5838879,14.34161,2.047037,12.15631,2.880932,0.5838879
22425,0.5989875,14.07024,2.083633,12.18948,2.894545,0.5989875
22427,0.650359,14.01195,2.094011,12.19227,2.892947,0.650359
22429,0.7204509,14.02318,2.104793,12.01633,2.892431,0.7204509
22431,0.7515371,14.06791,2.148095,11.89836,2.90924,0.7515371
22433,0.7941628,14.10175,1.631842,11.82368,2.855998,0.7941628
22435,0.8309697,14.14366,1.410028,11.89026,2.810979,0.8309697
22437,0.8378071,13.98253,1.369222,12.08523,2.712667,0.8378071
22439,0.84614,14.05657,1.413836,12.2186,2.679234,0.84614
22441,0.8535918,14.18442,1.428887,12.31016,2.570414,0.8535918
22443,0.8559461,14.27856,1.432434,12.37138,2.614057,0.8559461
22445,0.8583003,14.34678,1.423366,12.33215,2.497894,0.8583003
22447,0.8647537,14.23219,1.436556,12.34664,2.463894,0.8647537
22449,0.8716617,14.16686,1.442454,12.40364,2.455794,0.8716617
22451,0.8748822,13.91291,1.44677,12.31454,2.415301,0.8748822
22453,0.8771968,13.59588,1.4542,12.2964,2.456552,0.8771968
22455,0.8828571,13.22008,1.518577,12.32065,2.455353,0.8828571
22457,0.889121,13.25618,1.54099,12.23514,2.457035,0.889121
22459,0.8925982,13.27474,1.491409,12.06717,2.460396,0.8925982
22461,0.8961257,13.34351,1.590357,11.94448,2.453499,0.8961257
22463,0.8992225,13.43852,1.582632,11.84857,2.448493,0.8992225
22465,0.9014512,13.5253,1.587203,11.77233,2.442021,0.9014512
22467,0.9037552,13.62543,1.597391,11.74518,2.447424,0.9037552
